tracking_id,player_id,x,y,game_time
1702,3,36.3,22.7,61.0
1703,4,18.5,18.1,61.0
1704,5,12.1,16.3,61.0
1705,6,54.6,15.9,61.0
1706,7,65.9,23.3,61.0
1707,8,79.7,28.4,61.0
1708,9,76.4,33.3,61.0
1709,10,66.6,33.6,61.0
1710,1,32.6,32.6,61.3
1711,2,38.7,27.8,61.3
1712,3,32.6,24.0,61.3
1713,4,18.4,18.0,61.3
1714,5,8.6,16.0,61.3
1715,6,53.0,19.1,61.3
1716,7,69.5,22.5,61.3
1717,8,78.7,30.2,61.3
1718,9,77.1,36.1,61.3
1719,10,61.6,35.4,61.3
1720,1,32.9,33.5,61.7
1721,2,41.8,28.0,61.7
1722,3,31.5,23.4,61.7
1723,4,18.8,17.2,61.7
1724,5,11.2,13.5,61.7
1725,6,57.0,16.5,61.7
1726,7,72.3,23.3,61.7
1727,8,79.4,31.5,61.7
1728,9,76.6,35.5,61.7
1729,10,60.2,33.3,61.7
1730,1,34.7,31.7,62.0
1731,2,40.5,29.7,62.0
1732,3,32.6,20.0,62.0
1733,4,18.1,14.7,62.0
1734,5,9.7,13.4,62.0
1735,6,56.4,18.0,62.0
1736,7,72.6,25.9,62.0
1737,8,81.0,31.9,62.0
1738,9,74.6,36.8,62.0
1739,10,60.9,32.9,62.0
1740,1,36.6,34.0,62.4
1741,2,37.7,28.2,62.4
1742,3,28.0,20.1,62.4
1743,4,15.7,15.4,62.4
1744,5,11.5,15.6,62.4
1745,6,60.9,17.6,62.4
1746,7,73.9,24.6,62.4
1747,8,81.4,33.6,62.4
1748,9,74.4,33.3,62.4
1749,10,58.5,32.0,62.4
1750,1,39.2,31.0,62.7
1751,2,37.8,27.5,62.7
1752,3,27.3,19.1,62.7
1753,4,13.9,16.9,62.7
1754,5,10.3,17.0,62.7
1755,6,60.0,18.3,62.7
1756,7,74.4,27.2,62.7
1757,8,78.3,32.2,62.7
1758,9,71.9,33.0,62.7
1759,10,55.7,33.1,62.7
1760,1,38.7,31.5,63.1
1761,2,38.1,25.0,63.1
1762,3,26.6,21.3,63.1
1763,4,12.4,13.6,63.1
1764,5,9.9,15.7,63.1
1765,6,62.2,21.1,63.1
1766,7,75.6,28.0,63.1
1767,8,80.5,31.5,63.1
1768,9,71.1,33.9,63.1
1769,10,55.2,33.5,63.1
1770,1,40.8,30.9,63.5
1771,2,37.2,26.2,63.5
1772,3,22.3,17.5,63.5
1773,4,10.5,16.1,63.5
1774,5,12.6,14.6,63.5
1775,6,64.2,20.1,63.5
1776,7,78.6,27.7,63.5
1777,8,78.9,34.7,63.5
1778,9,69.2,33.3,63.5
1779,10,54.2,33.3,63.5
1780,1,40.8,31.6,63.8
1781,2,37.4,24.6,63.8
1782,3,23.4,20.2,63.8
1783,4,9.9,15.1,63.8
1784,5,12.6,14.7,63.8
1785,6,66.9,23.2,63.8
1786,7,77.6,28.8,63.8
1787,8,80.3,32.5,63.8
1788,9,67.3,35.7,63.8
1789,10,52.1,30.7,63.8
1790,1,40.2,32.2,64.2
1791,2,35.0,23.5,64.2
1792,3,22.9,19.5,64.2
1793,4,11.7,14.1,64.2
1794,5,15.4,18.8,64.2
1795,6,66.7,21.2,64.2
1796,7,78.2,30.3,64.2
1797,8,78.7,33.4,64.2
1798,9,66.0,36.0,64.2
1799,10,53.3,32.2,64.2
1800,1,40.5,28.9,64.5
1801,2,34.5,22.5,64.5
1802,3,19.1,18.1,64.5
1803,4,12.3,15.6,64.5
1804,5,16.3,17.3,64.5
1805,6,69.0,22.5,64.5
1806,7,77.5,29.4,64.5
1807,8,76.9,34.7,64.5
1808,9,64.5,34.1,64.5
1809,10,52.8,31.3,64.5
1810,1,39.1,30.8,64.9
1811,2,33.7,22.7,64.9
1812,3,16.2,15.5,64.9
1813,4,10.7,13.8,64.9
1814,5,16.8,16.5,64.9
1815,6,69.1,23.0,64.9
1816,7,81.0,31.4,64.9
1817,8,75.0,35.7,64.9
1818,9,60.2,35.3,64.9
1819,10,49.5,30.7,64.9
1820,1,40.7,30.1,65.3
1821,2,31.8,22.1,65.3
1822,3,15.5,17.6,65.3
1823,4,11.2,14.3,65.3
1824,5,17.9,20.1,65.3
1825,6,71.2,26.6,65.3
1826,7,81.8,30.5,65.3
1827,8,74.7,32.9,65.3
1828,9,59.3,34.2,65.3
1829,10,51.6,30.0,65.3
1830,1,40.8,29.8,65.6
1831,2,30.4,21.9,65.6
1832,3,16.5,16.4,65.6
1833,4,10.5,16.3,65.6
1834,5,20.3,18.1,65.6
1835,6,71.5,26.1,65.6
1836,7,78.7,30.4,65.6
1837,8,73.5,34.4,65.6
1838,9,58.8,33.6,65.6
1839,10,48.7,28.3,65.6
1840,1,38.0,26.7,66.0
1841,2,28.7,19.2,66.0
1842,3,12.8,15.1,66.0
1843,4,8.6,17.2,66.0
1844,5,20.6,20.2,66.0
1845,6,74.2,26.5,66.0
1846,7,79.4,33.5,66.0
1847,8,71.1,33.9,66.0
1848,9,56.2,31.2,66.0
1849,10,50.0,26.8,66.0
1850,1,38.5,25.1,66.3
1851,2,25.4,18.9,66.3
1852,3,12.6,15.0,66.3
1853,4,9.7,16.6,66.3
1854,5,21.5,22.0,66.3
1855,6,76.6,28.7,66.3
1856,7,77.8,33.4,66.3
1857,8,70.4,36.6,66.3
1858,9,56.8,33.1,66.3
1859,10,51.9,27.3,66.3
1860,1,36.8,27.6,66.7
1861,2,26.5,18.9,66.7
1862,3,12.4,14.5,66.7
1863,4,13.1,17.2,66.7
1864,5,22.7,22.0,66.7
1865,6,76.3,25.8,66.7
1866,7,80.9,32.0,66.7
1867,8,69.0,36.8,66.7
1868,9,53.6,33.9,66.7
1869,10,50.4,23.8,66.7
1870,1,34.6,25.9,67.1
1871,2,24.0,20.1,67.1
1872,3,11.1,13.6,67.1
1873,4,12.5,17.1,67.1
1874,5,26.9,22.6,67.1
1875,6,78.2,30.1,67.1
1876,7,79.6,32.2,67.1
1877,8,67.0,34.2,67.1
1878,9,52.0,29.7,67.1
1879,10,51.8,25.2,67.1
1880,1,35.8,23.5,67.4
1881,2,20.6,17.8,67.4
1882,3,11.4,14.8,67.4
1883,4,11.2,17.3,67.4
1884,5,26.4,22.6,67.4
1885,6,78.8,29.9,67.4
1886,7,78.4,34.7,67.4
1887,8,64.1,36.4,67.4
1888,9,51.3,32.1,67.4
1889,10,50.2,22.7,67.4
1890,1,35.2,23.5,67.8
1891,2,19.5,18.3,67.8
1892,3,10.3,15.1,67.8
1893,4,12.9,16.6,67.8
1894,5,29.3,23.0,67.8
1895,6,80.9,28.2,67.8
1896,7,77.8,35.9,67.8
1897,8,65.2,35.4,67.8
1898,9,51.4,32.1,67.8
1899,10,52.0,23.8,67.8
1900,1,31.5,21.2,68.1
1901,2,19.0,17.4,68.1
1902,3,11.9,14.2,68.1
1903,4,16.3,19.0,68.1
1904,5,28.8,23.1,68.1
1905,6,80.0,30.2,68.1
1906,7,74.9,33.3,68.1
1907,8,64.0,33.1,68.1
1908,9,50.0,31.0,68.1
1909,10,53.9,24.4,68.1
1910,1,33.1,24.4,68.5
1911,2,16.9,17.0,68.5
1912,3,9.2,13.3,68.5
1913,4,15.1,18.9,68.5
1914,5,31.0,23.5,68.5
1915,6,78.3,31.4,68.5
1916,7,73.3,35.2,68.5
1917,8,62.5,33.3,68.5
1918,9,50.5,29.5,68.5
1919,10,52.8,22.6,68.5
1920,1,30.4,21.3,68.8
1921,2,15.2,16.2,68.8
1922,3,8.1,14.1,68.8
1923,4,16.8,19.4,68.8
1924,5,32.0,26.2,68.8
1925,6,78.5,32.2,68.8
1926,7,75.4,34.7,68.8
1927,8,59.1,32.9,68.8
1928,9,50.5,27.2,68.8
1929,10,54.9,23.0,68.8
1930,1,29.9,19.6,69.2
1931,2,14.7,15.1,69.2
1932,3,11.8,13.6,69.2
1933,4,17.8,17.1,69.2
1934,5,33.8,23.7,69.2
1935,6,80.3,31.5,69.2
1936,7,72.7,36.6,69.2
1937,8,58.2,33.5,69.2
1938,9,52.0,27.7,69.2
1939,10,57.0,20.4,69.2
1940,1,25.6,21.4,69.6
1941,2,14.3,14.9,69.6
1942,3,10.6,15.5,69.6
1943,4,20.8,19.7,69.6
1944,5,35.8,27.8,69.6
1945,6,81.0,32.9,69.6
1946,7,69.4,35.1,69.6
1947,8,56.2,31.6,69.6
1948,9,51.8,27.6,69.6
1949,10,59.2,21.2,69.6
1950,1,25.3,19.3,69.9
1951,2,11.4,15.5,69.9
1952,3,9.5,15.2,69.9
1953,4,20.7,19.0,69.9
1954,5,37.8,26.4,69.9
1955,6,79.3,32.7,69.9
1956,7,67.7,36.9,69.9
1957,8,54.7,33.3,69.9
1958,9,50.2,27.7,69.9
1959,10,59.9,18.7,69.9
1960,1,23.7,17.9,70.3
1961,2,12.3,14.8,70.3
1962,3,12.7,17.3,70.3
1963,4,24.4,20.4,70.3
1964,5,38.9,27.8,70.3
1965,6,78.3,34.8,70.3
1966,7,67.7,34.9,70.3
1967,8,54.5,31.9,70.3
1968,9,49.0,24.3,70.3
1969,10,58.5,19.6,70.3
1970,1,21.0,17.4,70.6
1971,2,10.5,16.0,70.6
1972,3,11.2,15.2,70.6
1973,4,27.0,22.4,70.6
1974,5,37.9,28.3,70.6
1975,6,77.2,32.3,70.6
1976,7,67.7,32.9,70.6
1977,8,51.4,31.7,70.6
1978,9,49.5,25.5,70.6
1979,10,59.7,18.8,70.6
1980,1,18.7,17.1,71.0
1981,2,9.2,16.9,71.0
1982,3,14.3,17.0,71.0
1983,4,25.6,23.1,71.0
1984,5,39.4,28.2,71.0
1985,6,75.8,33.8,71.0
1986,7,66.6,36.2,71.0
1987,8,50.9,32.1,71.0
1988,9,51.9,25.4,71.0
1989,10,64.5,16.7,71.0
1990,1,19.4,16.6,71.4
1991,2,11.0,14.4,71.4
1992,3,15.0,17.5,71.4
1993,4,28.2,22.6,71.4
1994,5,37.8,28.6,71.4
1995,6,77.8,34.3,71.4
1996,7,62.5,33.1,71.4
1997,8,49.7,30.0,71.4
1998,9,52.9,21.6,71.4
1999,10,66.2,17.4,71.4
2000,1,16.0,17.1,71.7
2001,2,8.5,15.4,71.7
2002,3,17.6,19.1,71.7
2003,4,31.6,24.2,71.7
2004,5,39.8,29.8,71.7
2005,6,73.6,34.6,71.7
2006,7,60.4,35.5,71.7
2007,8,52.0,29.1,71.7
2008,9,53.6,23.8,71.7
2009,10,67.5,17.8,71.7
2010,1,14.4,15.2,72.1
2011,2,9.9,14.0,72.1
2012,3,19.2,17.3,72.1
2013,4,33.7,24.0,72.1
2014,5,38.7,31.8,72.1
2015,6,75.2,35.0,72.1
2016,7,58.2,31.9,72.1
2017,8,51.0,29.6,72.1
2018,9,53.7,21.5,72.1
2019,10,66.8,17.2,72.1
2020,1,14.0,17.8,72.4
2021,2,9.9,14.6,72.4
2022,3,18.1,19.3,72.4
2023,4,34.3,24.7,72.4
2024,5,41.1,31.4,72.4
2025,6,72.4,35.1,72.4
2026,7,57.5,32.9,72.4
2027,8,49.5,29.2,72.4
2028,9,56.3,22.9,72.4
2029,10,70.1,17.3,72.4
2030,1,13.5,16.8,72.8
2031,2,9.2,14.2,72.8
2032,3,20.3,18.6,72.8
2033,4,34.9,26.6,72.8
2034,5,40.7,30.7,72.8
2035,6,73.2,33.0,72.8
2036,7,55.3,31.8,72.8
2037,8,51.7,27.3,72.8
2038,9,55.1,19.6,72.8
2039,10,69.5,14.1,72.8
2040,1,12.4,17.7,73.1
2041,2,11.5,15.6,73.1
2042,3,22.8,20.1,73.1
2043,4,37.5,27.7,73.1
2044,5,40.2,32.2,73.1
2045,6,68.9,35.6,73.1
2046,7,57.1,32.0,73.1
2047,8,48.2,27.4,73.1
2048,9,58.1,19.1,73.1
2049,10,71.1,13.8,73.1
2050,1,10.9,13.5,73.5
2051,2,10.4,17.7,73.5
2052,3,24.9,19.8,73.5
2053,4,36.5,27.5,73.5
2054,5,39.2,33.9,73.5
2055,6,66.6,33.3,73.5
2056,7,53.6,33.6,73.5
2057,8,52.0,25.6,73.5
2058,9,61.5,18.6,73.5
2059,10,74.3,14.2,73.5
2060,1,12.9,15.6,73.9
2061,2,11.7,15.7,73.9
2062,3,24.0,19.4,73.9
2063,4,37.1,29.8,73.9
2064,5,39.6,35.2,73.9
2065,6,68.1,36.2,73.9
2066,7,53.6,32.5,73.9
2067,8,52.6,25.7,73.9
2068,9,62.4,19.9,73.9
2069,10,77.1,15.1,73.9
2070,1,10.5,15.5,74.2
2071,2,11.6,14.8,74.2
2072,3,25.2,22.2,74.2
2073,4,40.5,29.2,74.2
2074,5,36.7,33.0,74.2
2075,6,67.0,34.9,74.2
2076,7,50.5,32.6,74.2
2077,8,50.3,23.2,74.2
2078,9,63.4,19.7,74.2
2079,10,74.5,16.8,74.2
2080,1,10.2,14.5,74.6
2081,2,16.3,15.9,74.6
2082,3,30.5,23.2,74.6
2083,4,40.9,29.3,74.6
2084,5,35.5,35.0,74.6
2085,6,64.9,33.5,74.6
2086,7,50.4,29.6,74.6
2087,8,52.6,22.6,74.6
2088,9,62.9,19.5,74.6
2089,10,78.0,15.7,74.6
2090,1,10.5,16.1,74.9
2091,2,15.9,15.3,74.9
2092,3,29.9,23.5,74.9
2093,4,39.6,31.7,74.9
2094,5,37.4,35.8,74.9
2095,6,62.0,36.4,74.9
2096,7,52.7,29.3,74.9
2097,8,51.7,23.7,74.9
2098,9,64.0,18.6,74.9
2099,10,78.0,15.2,74.9
2100,1,10.0,14.6,75.3
2101,2,18.0,16.4,75.3
2102,3,33.5,24.6,75.3
2103,4,39.7,31.2,75.3
2104,5,32.5,33.4,75.3
2105,6,60.7,33.5,75.3
2106,7,50.9,28.5,75.3
2107,8,54.2,21.6,75.3
2108,9,67.5,17.4,75.3
2109,10,78.3,15.0,75.3
2110,1,9.0,15.9,75.7
2111,2,18.3,19.7,75.7
2112,3,32.3,23.3,75.7
2113,4,38.5,31.4,75.7
2114,5,31.9,33.2,75.7
2115,6,57.7,32.8,75.7
2116,7,49.9,28.2,75.7
2117,8,53.9,23.7,75.7
2118,9,67.9,17.7,75.7
2119,10,78.1,15.1,75.7
2120,1,12.4,16.6,76.0
2121,2,20.2,19.6,76.0
2122,3,35.4,24.4,76.0
2123,4,40.2,31.9,76.0
2124,5,31.4,35.7,76.0
2125,6,55.7,34.8,76.0
2126,7,49.9,28.7,76.0
2127,8,56.1,20.6,76.0
2128,9,70.1,16.4,76.0
2129,10,81.5,14.2,76.0
2130,1,9.0,13.9,76.4
2131,2,23.3,21.2,76.4
2132,3,34.4,26.3,76.4
2133,4,40.2,30.9,76.4
2134,5,31.3,34.4,76.4
2135,6,56.7,33.0,76.4
2136,7,51.0,28.9,76.4
2137,8,57.4,19.7,76.4
2138,9,72.8,14.4,76.4
2139,10,78.6,16.6,76.4
2140,1,10.8,16.1,76.7
2141,2,23.5,21.3,76.7
2142,3,34.8,25.3,76.7
2143,4,38.2,31.9,76.7
2144,5,28.1,34.1,76.7
2145,6,55.5,31.8,76.7
2146,7,50.0,28.2,76.7
2147,8,58.5,20.4,76.7
2148,9,75.3,15.3,76.7
2149,10,78.7,13.7,76.7
2150,1,13.3,16.5,77.1
2151,2,26.7,21.4,77.1
2152,3,35.9,26.1,77.1
2153,4,37.1,31.3,77.1
2154,5,28.7,35.2,77.1
2155,6,51.8,31.8,77.1
2156,7,51.7,24.3,77.1
2157,8,59.8,18.0,77.1
2158,9,75.4,16.9,77.1
2159,10,79.1,14.9,77.1
2160,1,12.5,16.7,77.5
2161,2,25.3,22.7,77.5
2162,3,36.6,28.8,77.5
2163,4,39.3,32.8,77.5
2164,5,25.3,36.8,77.5
2165,6,52.7,30.7,77.5
2166,7,51.0,27.1,77.5
2167,8,63.3,17.4,77.5
2168,9,76.5,15.7,77.5
2169,10,80.0,16.5,77.5
2170,1,14.4,17.0,77.8
2171,2,27.3,21.3,77.8
2172,3,39.2,29.9,77.8
2173,4,36.8,33.3,77.8
2174,5,23.1,34.0,77.8
2175,6,49.9,32.4,77.8
2176,7,53.2,24.0,77.8
2177,8,63.7,16.3,77.8
2178,9,78.7,16.9,77.8
2179,10,79.0,14.6,77.8
2180,1,15.4,16.1,78.2
2181,2,28.7,20.7,78.2
2182,3,39.1,29.1,78.2
2183,4,36.2,33.8,78.2
2184,5,20.9,35.5,78.2
2185,6,50.7,30.0,78.2
2186,7,51.8,23.5,78.2
2187,8,64.6,18.7,78.2
2188,9,79.6,16.2,78.2
2189,10,79.1,16.2,78.2
2190,1,17.7,18.5,78.5
2191,2,30.7,24.6,78.5
2192,3,38.6,29.1,78.5
2193,4,35.5,34.9,78.5
2194,5,20.0,34.9,78.5
2195,6,49.4,28.0,78.5
2196,7,51.8,23.4,78.5
2197,8,65.7,15.7,78.5
2198,9,77.7,15.9,78.5
2199,10,78.6,16.3,78.5
2200,1,16.9,17.8,78.9
2201,2,32.0,23.3,78.9
2202,3,41.2,32.6,78.9
2203,4,33.4,35.8,78.9
2204,5,18.5,35.5,78.9
2205,6,52.0,27.5,78.9
2206,7,55.9,20.7,78.9
2207,8,68.7,15.6,78.9
2208,9,80.6,16.3,78.9
2209,10,77.9,16.4,78.9
2210,1,20.6,17.3,79.2
2211,2,34.9,24.4,79.2
2212,3,40.9,29.3,79.2
2213,4,32.2,35.9,79.2
2214,5,18.1,35.7,79.2
2215,6,49.9,29.4,79.2
2216,7,55.1,21.1,79.2
2217,8,70.6,14.6,79.2
2218,9,81.4,15.2,79.2
2219,10,74.7,18.9,79.2
2220,1,20.0,20.4,79.6
2221,2,36.6,24.3,79.6
2222,3,38.2,32.3,79.6
2223,4,30.1,33.6,79.6
2224,5,15.6,31.9,79.6
2225,6,51.2,26.0,79.6
2226,7,55.5,22.2,79.6
2227,8,71.6,16.5,79.6
2228,9,79.4,13.6,79.6
2229,10,73.0,17.4,79.6
2230,1,23.5,21.3,80.0
2231,2,38.4,26.7,80.0
2232,3,37.6,32.9,80.0
2233,4,29.9,36.2,80.0
2234,5,13.5,31.9,80.0
2235,6,52.1,28.3,80.0
2236,7,60.0,21.6,80.0
2237,8,73.0,14.5,80.0
2238,9,80.8,14.9,80.0
2239,10,71.5,21.3,80.0
2240,1,24.3,19.8,80.3
2241,2,36.4,27.6,80.3
2242,3,37.7,31.5,80.3
2243,4,27.1,35.9,80.3
2244,5,13.2,33.9,80.3
2245,6,52.1,26.8,80.3
2246,7,58.5,18.5,80.3
2247,8,73.5,14.6,80.3
2248,9,79.4,13.7,80.3
2249,10,72.3,19.7,80.3
2250,1,24.9,18.8,80.7
2251,2,39.6,28.7,80.7
2252,3,37.1,34.1,80.7
2253,4,26.6,35.1,80.7
2254,5,12.5,32.1,80.7
2255,6,51.0,26.0,80.7
2256,7,62.4,18.5,80.7
2257,8,76.3,13.8,80.7
2258,9,79.7,14.3,80.7
2259,10,71.4,19.4,80.7
2260,1,29.0,20.1,81.0
2261,2,38.7,26.6,81.0
2262,3,37.7,34.9,81.0
2263,4,25.2,35.0,81.0
2264,5,13.0,30.6,81.0
2265,6,51.0,25.6,81.0
2266,7,61.5,20.4,81.0
2267,8,75.4,15.1,81.0
2268,9,80.8,14.6,81.0
2269,10,70.0,19.7,81.0
2270,1,29.5,23.8,81.4
2271,2,39.1,28.4,81.4
2272,3,37.1,35.2,81.4
2273,4,21.9,32.9,81.4
2274,5,9.6,30.2,81.4
2275,6,54.2,26.2,81.4
2276,7,63.4,19.0,81.4
2277,8,77.8,13.8,81.4
2278,9,78.7,15.7,81.4
2279,10,67.6,20.9,81.4
2280,1,31.9,22.5,81.8
2281,2,38.2,30.2,81.8
2282,3,34.5,34.1,81.8
2283,4,21.7,36.1,81.8
2284,5,9.4,29.0,81.8
2285,6,53.1,23.0,81.8
2286,7,65.5,19.5,81.8
2287,8,78.3,14.4,81.8
2288,9,77.0,19.1,81.8
2289,10,64.6,22.5,81.8
2290,1,33.2,23.1,82.1
2291,2,40.9,30.6,82.1
2292,3,34.3,33.3,82.1
2293,4,20.8,36.0,82.1
2294,5,9.4,31.6,82.1
2295,6,54.2,22.6,82.1
2296,7,69.1,19.1,82.1
2297,8,79.4,15.1,82.1
2298,9,79.0,16.7,82.1
2299,10,63.1,22.5,82.1
2300,1,35.1,22.3,82.5
2301,2,41.3,31.6,82.5
2302,3,31.6,34.9,82.5
2303,4,18.4,35.7,82.5
2304,5,8.7,27.2,82.5
2305,6,55.2,20.8,82.5
2306,7,69.4,17.0,82.5
2307,8,78.5,16.3,82.5
2308,9,74.2,17.7,82.5
2309,10,63.8,25.3,82.5
2310,1,35.6,26.0,82.8
2311,2,38.6,32.6,82.8
2312,3,32.1,35.1,82.8
2313,4,18.6,34.1,82.8
2314,5,9.2,29.4,82.8
2315,6,57.1,20.0,82.8
2316,7,69.4,17.5,82.8
2317,8,79.2,16.4,82.8
2318,9,74.5,20.0,82.8
2319,10,62.3,23.9,82.8
2320,1,36.7,26.0,83.2
2321,2,37.6,33.0,83.2
2322,3,29.2,34.2,83.2
2323,4,13.7,33.5,83.2
2324,5,8.7,27.8,83.2
2325,6,57.3,19.1,83.2
2326,7,73.7,15.6,83.2
2327,8,79.8,15.7,83.2
2328,9,73.5,18.1,83.2
2329,10,58.3,25.4,83.2
2330,1,35.4,24.5,83.5
2331,2,39.4,30.5,83.5
2332,3,27.9,33.3,83.5
2333,4,14.5,34.1,83.5
2334,5,8.8,25.7,83.5
2335,6,59.9,20.3,83.5
2336,7,74.5,14.5,83.5
2337,8,80.4,16.4,83.5
2338,9,71.3,18.0,83.5
2339,10,59.0,25.7,83.5
2340,1,39.6,25.4,83.9
2341,2,39.1,32.5,83.9
2342,3,26.0,34.3,83.9
2343,4,13.7,30.5,83.9
2344,5,10.0,28.3,83.9
2345,6,61.8,21.7,83.9
2346,7,75.0,14.1,83.9
2347,8,77.9,17.0,83.9
2348,9,69.5,19.9,83.9
2349,10,57.4,28.6,83.9
2350,1,37.2,26.0,84.3
2351,2,39.3,35.0,84.3
2352,3,26.2,36.2,84.3
2353,4,10.3,32.7,84.3
2354,5,9.9,25.4,84.3
2355,6,61.2,17.9,84.3
2356,7,76.7,14.1,84.3
2357,8,79.4,15.1,84.3
2358,9,68.9,22.0,84.3
2359,10,53.5,28.7,84.3
2360,1,37.3,28.7,84.6
2361,2,37.4,31.8,84.6
2362,3,22.1,34.0,84.6
2363,4,12.8,31.9,84.6
2364,5,10.3,25.6,84.6
2365,6,62.5,18.1,84.6
2366,7,76.4,16.6,84.6
2367,8,79.5,17.8,84.6
2368,9,65.7,23.1,84.6
2369,10,54.6,27.4,84.6
2370,1,39.2,31.0,85.0
2371,2,33.9,33.3,85.0
2372,3,23.1,34.8,85.0
2373,4,9.6,30.8,85.0
2374,5,12.9,25.9,85.0
2375,6,64.3,17.0,85.0
2376,7,78.4,14.4,85.0
2377,8,77.6,15.4,85.0
2378,9,65.2,21.8,85.0
2379,10,53.4,28.2,85.0
2380,1,41.8,29.6,85.3
2381,2,35.7,34.8,85.3
2382,3,21.9,36.1,85.3
2383,4,11.7,28.4,85.3
2384,5,14.2,22.7,85.3
2385,6,66.2,19.1,85.3
2386,7,79.5,13.4,85.3
2387,8,76.9,19.0,85.3
2388,9,65.0,23.5,85.3
2389,10,51.0,28.7,85.3
2390,1,38.6,32.2,85.7
2391,2,34.7,33.8,85.7
2392,3,18.8,33.1,85.7
2393,4,8.7,29.8,85.7
2394,5,16.5,24.3,85.7
2395,6,68.6,17.9,85.7
2396,7,79.5,13.6,85.7
2397,8,78.2,19.6,85.7
2398,9,61.3,25.5,85.7
2399,10,53.0,29.7,85.7
2400,1,40.1,32.8,86.1
2401,2,29.9,34.0,86.1
2402,3,18.6,34.8,86.1
2403,4,11.1,30.4,86.1
2404,5,16.4,21.7,86.1
2405,6,70.8,18.3,86.1
2406,7,81.4,16.8,86.1
2407,8,74.1,19.4,86.1
2408,9,59.4,23.3,86.1
2409,10,51.7,31.6,86.1
2410,1,38.7,31.7,86.4
2411,2,29.1,33.8,86.4
2412,3,16.7,33.1,86.4
2413,4,10.8,28.2,86.4
2414,5,17.9,21.9,86.4
2415,6,73.1,15.8,86.4
2416,7,81.4,15.1,86.4
2417,8,72.5,17.5,86.4
2418,9,57.8,26.2,86.4
2419,10,48.4,30.7,86.4
2420,1,38.8,33.0,86.8
2421,2,30.4,36.0,86.8
2422,3,12.9,34.9,86.8
2423,4,12.2,29.0,86.8
2424,5,19.5,20.0,86.8
2425,6,73.6,14.9,86.8
2426,7,79.6,13.5,86.8
2427,8,73.4,18.9,86.8
2428,9,57.3,26.4,86.8
2429,10,51.0,32.5,86.8
2430,1,38.8,34.0,87.1
2431,2,28.3,35.1,87.1
2432,3,13.5,34.1,87.1
2433,4,8.8,29.0,87.1
2434,5,20.8,19.8,87.1
2435,6,75.8,15.9,87.1
2436,7,79.9,16.1,87.1
2437,8,69.4,19.0,87.1
2438,9,56.5,25.8,87.1
2439,10,51.3,32.4,87.1
2440,1,37.5,33.4,87.5
2441,2,23.6,35.1,87.5
2442,3,11.1,33.6,87.5
2443,4,18.5,6.0,87.5
2444,5,21.0,20.6,87.5
2445,6,77.9,16.2,87.5
2446,7,78.0,15.5,87.5
2447,8,69.3,19.3,87.5
2448,9,55.8,28.2,87.5
2449,10,48.9,32.9,87.5
2450,1,36.1,34.1,87.8
2451,2,25.6,36.1,87.8
2452,3,12.7,30.4,87.8
2453,4,10.3,25.4,87.8
2454,5,23.3,19.1,87.8
2455,6,76.5,16.4,87.8
2456,7,79.1,17.9,87.8
2457,8,67.8,20.6,87.8
2458,9,55.5,29.6,87.8
2459,10,50.6,34.0,87.8
2460,1,34.5,35.2,88.2
2461,2,20.9,35.7,88.2
2462,3,10.8,30.5,88.2
2463,4,13.8,24.6,88.2
2464,5,26.2,16.9,88.2
2465,6,76.5,13.9,88.2
2466,7,78.8,15.5,88.2
2467,8,66.3,23.3,88.2
2468,9,53.4,26.7,88.2
2469,10,52.3,32.8,88.2
2470,1,35.0,34.0,88.6
2471,2,20.1,33.0,88.6
2472,3,10.9,29.6,88.6
2473,4,14.1,24.5,88.6
2474,5,27.7,19.1,88.6
2475,6,77.0,13.6,88.6
2476,7,78.0,15.1,88.6
2477,8,66.1,23.3,88.6
2478,9,53.6,28.6,88.6
2479,10,53.2,32.4,88.6
2480,1,33.2,33.0,88.9
2481,2,19.9,34.9,88.9
2482,3,11.0,30.5,88.9
2483,4,16.0,22.1,88.9
2484,5,28.6,17.7,88.9
2485,6,81.0,13.4,88.9
2486,7,75.8,16.8,88.9
2487,8,62.8,21.5,88.9
2488,9,51.3,30.2,88.9
2489,10,51.3,32.9,88.9
2490,1,32.8,33.7,89.3
2491,2,17.7,34.3,89.3
2492,3,10.8,29.9,89.3
2493,4,14.6,23.5,89.3
2494,5,31.0,18.9,89.3
2495,6,79.6,15.8,89.3
2496,7,77.2,19.8,89.3
2497,8,60.7,24.4,89.3
2498,9,50.1,30.7,89.3
2499,10,55.1,34.0,89.3
2500,1,29.3,35.0,89.6
2501,2,16.5,34.4,89.6
2502,3,10.0,27.6,89.6
2503,4,17.8,22.9,89.6
2504,5,33.6,14.6,89.6
2505,6,78.0,15.6,89.6
2506,7,72.9,19.6,89.6
2507,8,61.4,26.6,89.6
2508,9,50.1,30.5,89.6
2509,10,54.3,35.3,89.6
